#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
109.664047,0,0,0,0
121.509142,0,0,0,0
111.279504,0,0,0,0
109.708042,0,0,0,0
111.196198,0,0,0,0
111.213104,0,0,0,0
111.486527,0,0,0,0
111.275095,0,0,0,0
109.945154,0,0,0,0
107.644256,0,0,0,0
106.584943,0,0,0,0
110.728197,0,0,0,0
104.013529,0,0,0,0
109.372130,0,0,0,0
107.366857,0,0,0,0
112.315711,0,0,0,0
106.280587,0,0,0,0
108.969517,0,0,0,0
113.444222,0,0,0,0
112.509661,0,0,0,0
115.700552,0,0,0,0
112.493414,0,0,0,0
110.726450,0,0,0,0
111.907169,0,0,0,0
114.432299,0,0,0,0
110.720866,0,0,0,0
111.179064,0,0,0,0
114.197334,0,0,0,0
114.836774,0,0,0,0
111.384451,0,0,0,0
112.379228,0,0,0,0
112.459897,0,0,0,0
110.685987,0,0,0,0
113.514253,0,0,0,0
115.377639,0,0,0,0
114.272382,0,0,0,0
111.933716,0,0,0,0
114.774200,0,0,0,0
115.931831,0,0,0,0
112.297644,0,0,0,0
109.791679,0,0,0,0
110.714173,0,0,0,0
111.820693,0,0,0,0
108.562324,0,0,0,0
104.332598,0,0,0,0
113.186242,0,0,0,0
106.745780,0,0,0,0
111.020082,0,0,0,0
115.964250,0,0,0,0
109.696009,0,0,0,0
102.921989,0,0,0,0
102.866098,0,0,0,0
108.120580,0,0,0,0
109.670585,0,0,0,0
111.319727,0,0,0,0
106.817106,0,0,0,0
112.330212,0,0,0,0
105.975525,0,0,0,0
100.627572,0,0,0,0
103.237159,0,0,0,0
96.327079,0,0,0,0
100.277976,0,0,0,0
109.753689,0,0,0,0
99.772015,0,0,0,0
109.635707,0,0,0,0
108.117717,0,0,0,0
100.771516,0,0,0,0
104.979842,0,0,0,0
99.073994,0,0,0,0
97.816777,0,0,0,0
105.843838,0,0,0,0
108.039385,0,0,0,0
102.223424,0,0,0,0
108.699614,0,0,0,0
101.499235,0,0,0,0
104.944629,0,0,0,0
101.268940,0,0,0,0
102.238452,0,0,0,0
105.735877,0,0,0,0
108.857359,0,0,0,0
104.426210,0,0,0,0
101.878688,0,0,0,0
109.173502,0,0,0,0
106.583177,0,0,0,0
92.004155,0,0,0,0
91.720689,0,0,0,0
93.349585,0,0,0,0
95.755485,0,0,0,0
96.633286,0,0,0,0
96.656064,0,0,0,0
95.227956,0,0,0,0
93.573513,0,0,0,0
95.608933,0,0,0,0
94.818366,0,0,0,0
93.075876,0,0,0,0
93.996494,0,0,0,0
98.256525,0,0,0,0
94.850071,0,0,0,0
99.047675,0,0,0,0
98.021740,0,0,0,0
140.538023,0,0,0,0
107.549354,0,0,0,0
105.773547,0,0,0,0
107.773849,0,0,0,0
107.844149,0,0,0,0
109.850437,0,0,0,0
117.011248,0,0,0,0
125.904709,0,0,0,0
118.949289,0,0,0,0
118.034415,0,0,0,0
119.626262,0,0,0,0
120.622811,0,0,0,0
121.380266,0,0,0,0
118.010031,0,0,0,0
121.794287,0,0,0,0
136.722344,0,0,0,0
130.893736,0,0,0,0
128.037852,0,0,0,0
118.798412,0,0,0,0
112.809513,0,0,0,0
117.890321,0,0,0,0
115.688667,0,0,0,0
111.485979,0,0,0,0
111.024373,0,0,0,0
107.399469,0,0,0,0
105.496006,0,0,0,0
159.776452,0,0,0,0
101.606468,0,0,0,0
97.988241,0,0,0,0
96.467928,0,0,0,0
94.518577,0,0,0,0
94.609046,0,0,0,0
91.323890,0,0,0,0
78.979746,0,0,0,0
76.869448,0,0,0,0
73.884442,0,0,0,0
78.249474,0,0,0,0
74.332016,0,0,0,0
71.214433,0,0,0,0
74.984077,0,0,0,0
67.005722,0,0,0,0
66.075515,0,0,0,0
62.075275,0,0,0,0
68.926672,0,0,0,0
58.533050,0,0,0,0
56.774408,0,0,0,0
55.611674,0,0,0,0
