#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
78.794431,0,0,0,0
67.773353,0,0,0,0
75.159617,0,0,0,0
70.280359,0,0,0,0
68.428170,0,0,0,0
69.601348,0,0,0,0
69.430373,0,0,0,0
71.826856,0,0,0,0
72.360754,0,0,0,0
69.155585,0,0,0,0
71.019648,0,0,0,0
69.120236,0,0,0,0
68.983824,0,0,0,0
67.682960,0,0,0,0
68.251366,0,0,0,0
69.719748,0,0,0,0
65.474884,0,0,0,0
78.480805,0,0,0,0
61.915475,0,0,0,0
62.699878,0,0,0,0
63.254239,0,0,0,0
71.859439,0,0,0,0
69.261870,0,0,0,0
67.673591,0,0,0,0
68.123674,0,0,0,0
66.624480,0,0,0,0
70.786651,0,0,0,0
67.802822,0,0,0,0
68.647600,0,0,0,0
67.750689,0,0,0,0
67.631405,0,0,0,0
66.499781,0,0,0,0
76.490841,0,0,0,0
65.228515,0,0,0,0
67.133676,0,0,0,0
63.753952,0,0,0,0
66.391543,0,0,0,0
66.120164,0,0,0,0
63.993727,0,0,0,0
67.413235,0,0,0,0
63.418640,0,0,0,0
62.615116,0,0,0,0
62.901609,0,0,0,0
63.054069,0,0,0,0
62.849358,0,0,0,0
62.679610,0,0,0,0
62.514591,0,0,0,0
67.118540,0,0,0,0
62.899742,0,0,0,0
61.468531,0,0,0,0
61.621083,0,0,0,0
65.372367,0,0,0,0
61.646460,0,0,0,0
62.224215,0,0,0,0
60.042289,0,0,0,0
60.312782,0,0,0,0
67.247173,0,0,0,0
59.809645,0,0,0,0
60.292514,0,0,0,0
60.516548,0,0,0,0
63.166011,0,0,0,0
60.615764,0,0,0,0
64.640425,0,0,0,0
61.464301,0,0,0,0
61.853046,0,0,0,0
62.980599,0,0,0,0
61.076907,0,0,0,0
65.044431,0,0,0,0
64.257778,0,0,0,0
63.016252,0,0,0,0
69.627219,0,0,0,0
64.277647,0,0,0,0
78.600800,0,0,0,0
66.593875,0,0,0,0
65.852527,0,0,0,0
65.966820,0,0,0,0
73.694394,0,0,0,0
68.746214,0,0,0,0
76.360494,0,0,0,0
71.851852,0,0,0,0
71.418557,0,0,0,0
73.772982,0,0,0,0
73.941891,0,0,0,0
72.203866,0,0,0,0
72.996352,0,0,0,0
72.873910,0,0,0,0
72.582736,0,0,0,0
73.121518,0,0,0,0
72.744842,0,0,0,0
75.456656,0,0,0,0
74.454671,0,0,0,0
74.829359,0,0,0,0
80.201833,0,0,0,0
80.894179,0,0,0,0
83.865663,0,0,0,0
85.153095,0,0,0,0
82.266195,0,0,0,0
85.375087,0,0,0,0
90.970398,0,0,0,0
93.047645,0,0,0,0
93.122030,0,0,0,0
96.422681,0,0,0,0
97.514410,0,0,0,0
102.140070,0,0,0,0
111.209774,0,0,0,0
103.075341,0,0,0,0
103.378490,0,0,0,0
106.709837,0,0,0,0
104.914504,0,0,0,0
148.386771,0,0,0,0
101.545405,0,0,0,0
112.114753,0,0,0,0
107.604686,0,0,0,0
106.858494,0,0,0,0
105.916417,0,0,0,0
108.415641,0,0,0,0
109.744475,0,0,0,0
109.231634,0,0,0,0
108.756750,0,0,0,0
110.925872,0,0,0,0
111.090740,0,0,0,0
110.666473,0,0,0,0
108.193200,0,0,0,0
106.818676,0,0,0,0
110.955421,0,0,0,0
110.858148,0,0,0,0
108.582694,0,0,0,0
109.131039,0,0,0,0
118.797945,0,0,0,0
109.329812,0,0,0,0
109.228718,0,0,0,0
109.133822,0,0,0,0
108.420153,0,0,0,0
106.067538,0,0,0,0
98.210828,0,0,0,0
101.667991,0,0,0,0
94.579797,0,0,0,0
90.482637,0,0,0,0
90.270525,0,0,0,0
91.132576,0,0,0,0
92.011072,0,0,0,0
92.596837,0,0,0,0
85.759298,0,0,0,0
85.666356,0,0,0,0
85.898890,0,0,0,0
86.294425,0,0,0,0
85.949504,0,0,0,0
86.531315,0,0,0,0
85.454611,0,0,0,0
82.068314,0,0,0,0
82.517177,0,0,0,0
85.728512,0,0,0,0
82.591958,0,0,0,0
86.392261,0,0,0,0
80.472447,0,0,0,0
84.113861,0,0,0,0
83.088915,0,0,0,0
81.409971,0,0,0,0
81.375140,0,0,0,0
81.010384,0,0,0,0
84.299371,0,0,0,0
96.259244,0,0,0,0
83.764467,0,0,0,0
89.527311,0,0,0,0
84.923240,0,0,0,0
94.292396,0,0,0,0
85.170232,0,0,0,0
84.461634,0,0,0,0
87.851848,0,0,0,0
86.628466,0,0,0,0
86.492472,0,0,0,0
88.094243,0,0,0,0
86.526968,0,0,0,0
86.077295,0,0,0,0
90.042201,0,0,0,0
102.649867,0,0,0,0
90.884972,0,0,0,0
93.799837,0,0,0,0
93.085643,0,0,0,0
93.068908,0,0,0,0
98.761839,0,0,0,0
95.784710,0,0,0,0
105.464032,0,0,0,0
100.310235,0,0,0,0
97.481724,0,0,0,0
101.087740,0,0,0,0
103.957419,0,0,0,0
114.922473,0,0,0,0
105.753966,0,0,0,0
106.646556,0,0,0,0
103.586311,0,0,0,0
102.843924,0,0,0,0
108.444078,0,0,0,0
108.874673,0,0,0,0
105.747686,0,0,0,0
112.761569,0,0,0,0
119.049534,0,0,0,0
107.811399,0,0,0,0
108.804261,0,0,0,0
115.807654,0,0,0,0
109.508143,0,0,0,0
110.815494,0,0,0,0
109.304327,0,0,0,0
109.361664,0,0,0,0
115.275020,0,0,0,0
112.308369,0,0,0,0
109.865003,0,0,0,0
108.190634,0,0,0,0
106.113018,0,0,0,0
105.469076,0,0,0,0
114.116908,0,0,0,0
110.131099,0,0,0,0
111.304777,0,0,0,0
113.271490,0,0,0,0
107.805063,0,0,0,0
108.870822,0,0,0,0
111.864377,0,0,0,0
109.567813,0,0,0,0
111.531155,0,0,0,0
110.980206,0,0,0,0
114.108576,0,0,0,0
111.103237,0,0,0,0
119.097886,0,0,0,0
117.315364,0,0,0,0
116.115991,0,0,0,0
111.944516,0,0,0,0
119.895902,0,0,0,0
115.566763,0,0,0,0
118.405291,0,0,0,0
116.523271,0,0,0,0
118.693378,0,0,0,0
118.135971,0,0,0,0
111.753263,0,0,0,0
115.097697,0,0,0,0
114.233582,0,0,0,0
116.448445,0,0,0,0
118.774597,0,0,0,0
117.153624,0,0,0,0
113.341624,0,0,0,0
111.446299,0,0,0,0
113.675224,0,0,0,0
117.282288,0,0,0,0
111.358645,0,0,0,0
112.507647,0,0,0,0
111.830916,0,0,0,0
124.821935,0,0,0,0
113.787588,0,0,0,0
109.269199,0,0,0,0
109.771941,0,0,0,0
110.518547,0,0,0,0
108.293578,0,0,0,0
114.087461,0,0,0,0
107.276822,0,0,0,0
115.065813,0,0,0,0
108.791793,0,0,0,0
109.136115,0,0,0,0
115.945210,0,0,0,0
114.142604,0,0,0,0
106.484270,0,0,0,0
98.056288,0,0,0,0
100.571364,0,0,0,0
107.519093,0,0,0,0
102.321617,0,0,0,0
99.916788,0,0,0,0
103.123367,0,0,0,0
100.623727,0,0,0,0
99.996759,0,0,0,0
101.316974,0,0,0,0
102.056595,0,0,0,0
97.890141,0,0,0,0
99.884922,0,0,0,0
96.810307,0,0,0,0
100.459747,0,0,0,0
99.252051,0,0,0,0
103.681346,0,0,0,0
109.018829,0,0,0,0
106.768485,0,0,0,0
106.191457,0,0,0,0
100.757991,0,0,0,0
103.066345,0,0,0,0
102.280080,0,0,0,0
103.105179,0,0,0,0
109.595931,0,0,0,0
100.558056,0,0,0,0
98.768553,0,0,0,0
100.445508,0,0,0,0
101.867404,0,0,0,0
98.252410,0,0,0,0
102.908424,0,0,0,0
97.129037,0,0,0,0
93.251109,0,0,0,0
96.613311,0,0,0,0
97.008655,0,0,0,0
96.470757,0,0,0,0
106.840578,0,0,0,0
96.902362,0,0,0,0
98.904466,0,0,0,0
98.420922,0,0,0,0
95.007816,0,0,0,0
97.401282,0,0,0,0
102.748233,0,0,0,0
102.233795,0,0,0,0
103.298279,0,0,0,0
107.548913,0,0,0,0
106.872183,0,0,0,0
112.488607,0,0,0,0
115.063398,0,0,0,0
114.955843,0,0,0,0
114.462176,0,0,0,0
113.956789,0,0,0,0
116.729993,0,0,0,0
131.449938,0,0,0,0
109.408475,0,0,0,0
109.235783,0,0,0,0
106.598080,0,0,0,0
104.963399,0,0,0,0
102.596645,0,0,0,0
104.907644,0,0,0,0
104.644282,0,0,0,0
102.157723,0,0,0,0
99.040843,0,0,0,0
101.699345,0,0,0,0
99.160402,0,0,0,0
96.029972,0,0,0,0
93.366166,0,0,0,0
94.375000,0,0,0,0
88.992272,0,0,0,0
86.110531,0,0,0,0
84.170262,0,0,0,0
85.095128,0,0,0,0
77.274217,0,0,0,0
72.423149,0,0,0,0
62.072640,0,0,0,0
60.315008,0,0,0,0
61.871993,0,0,0,0
57.795723,0,0,0,0
55.286374,0,0,0,0
57.915077,0,0,0,0
52.985359,0,0,0,0
51.236276,0,0,0,0
53.734322,0,0,0,0
50.705632,0,0,0,0
50.076183,0,0,0,0
47.378789,0,0,0,0
45.757486,0,0,0,0
44.683226,0,0,0,0
50.755478,0,0,0,0
43.261615,0,0,0,0
42.808841,0,0,0,0
