#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
81.462436,0,0,0,0
77.583862,0,0,0,0
78.499574,0,0,0,0
82.605210,0,0,0,0
81.633783,0,0,0,0
83.375682,0,0,0,0
78.361965,0,0,0,0
83.411713,0,0,0,0
80.810134,0,0,0,0
82.862586,0,0,0,0
84.986444,0,0,0,0
79.934353,0,0,0,0
77.036718,0,0,0,0
81.661040,0,0,0,0
83.210128,0,0,0,0
70.666504,0,0,0,0
70.223288,0,0,0,0
72.633164,0,0,0,0
66.731160,0,0,0,0
72.244073,0,0,0,0
67.153225,0,0,0,0
69.755580,0,0,0,0
77.938509,0,0,0,0
66.312561,0,0,0,0
72.172513,0,0,0,0
65.605593,0,0,0,0
64.039910,0,0,0,0
66.611283,0,0,0,0
66.223848,0,0,0,0
67.814834,0,0,0,0
65.935700,0,0,0,0
64.561378,0,0,0,0
68.528119,0,0,0,0
68.359000,0,0,0,0
61.938470,0,0,0,0
67.814426,0,0,0,0
63.382103,0,0,0,0
68.711915,0,0,0,0
63.974725,0,0,0,0
67.666139,0,0,0,0
66.314298,0,0,0,0
66.269541,0,0,0,0
66.841670,0,0,0,0
64.189875,0,0,0,0
64.042507,0,0,0,0
66.129888,0,0,0,0
63.863143,0,0,0,0
70.207806,0,0,0,0
63.737857,0,0,0,0
75.063498,0,0,0,0
61.612112,0,0,0,0
63.514912,0,0,0,0
78.008183,0,0,0,0
62.942944,0,0,0,0
63.429362,0,0,0,0
60.802513,0,0,0,0
60.391550,0,0,0,0
67.264059,0,0,0,0
59.236452,0,0,0,0
60.170647,0,0,0,0
67.734557,0,0,0,0
61.920684,0,0,0,0
60.291388,0,0,0,0
59.008820,0,0,0,0
59.097401,0,0,0,0
61.654530,0,0,0,0
58.565006,0,0,0,0
58.545197,0,0,0,0
58.424273,0,0,0,0
58.271834,0,0,0,0
58.419192,0,0,0,0
65.003586,0,0,0,0
57.557076,0,0,0,0
58.527596,0,0,0,0
55.869089,0,0,0,0
59.771110,0,0,0,0
61.462249,0,0,0,0
59.047064,0,0,0,0
67.220932,0,0,0,0
59.154249,0,0,0,0
58.284634,0,0,0,0
60.722485,0,0,0,0
61.777561,0,0,0,0
58.890547,0,0,0,0
60.989489,0,0,0,0
66.725692,0,0,0,0
71.642987,0,0,0,0
68.011129,0,0,0,0
69.077876,0,0,0,0
73.709175,0,0,0,0
69.823287,0,0,0,0
66.998420,0,0,0,0
69.756681,0,0,0,0
67.452181,0,0,0,0
70.199390,0,0,0,0
69.234516,0,0,0,0
68.342268,0,0,0,0
76.117850,0,0,0,0
70.480264,0,0,0,0
70.204720,0,0,0,0
74.359727,0,0,0,0
72.421502,0,0,0,0
72.900544,0,0,0,0
73.059548,0,0,0,0
83.839675,0,0,0,0
75.782902,0,0,0,0
76.163725,0,0,0,0
74.330211,0,0,0,0
75.348792,0,0,0,0
85.946455,0,0,0,0
81.934042,0,0,0,0
82.637150,0,0,0,0
84.316175,0,0,0,0
85.527300,0,0,0,0
