#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
79.629257,0,0,0,0
79.555986,0,0,0,0
80.059374,0,0,0,0
78.760764,0,0,0,0
77.389110,0,0,0,0
75.893228,0,0,0,0
79.315948,0,0,0,0
80.004963,0,0,0,0
81.038226,0,0,0,0
80.316296,0,0,0,0
73.121404,0,0,0,0
72.326515,0,0,0,0
73.674223,0,0,0,0
72.768435,0,0,0,0
76.202275,0,0,0,0
74.292367,0,0,0,0
79.549434,0,0,0,0
83.723683,0,0,0,0
79.318567,0,0,0,0
79.248520,0,0,0,0
84.435612,0,0,0,0
83.349086,0,0,0,0
83.972199,0,0,0,0
84.159129,0,0,0,0
79.816156,0,0,0,0
77.173360,0,0,0,0
76.931850,0,0,0,0
82.111165,0,0,0,0
82.570520,0,0,0,0
76.029652,0,0,0,0
72.026219,0,0,0,0
66.789365,0,0,0,0
72.224925,0,0,0,0
67.590293,0,0,0,0
69.125498,0,0,0,0
65.111828,0,0,0,0
73.495581,0,0,0,0
67.403594,0,0,0,0
66.157544,0,0,0,0
67.936451,0,0,0,0
67.417528,0,0,0,0
65.502723,0,0,0,0
68.904722,0,0,0,0
65.324856,0,0,0,0
70.630953,0,0,0,0
63.892830,0,0,0,0
62.218709,0,0,0,0
62.760061,0,0,0,0
62.071690,0,0,0,0
61.304239,0,0,0,0
62.920339,0,0,0,0
64.407326,0,0,0,0
63.965318,0,0,0,0
64.960924,0,0,0,0
66.511625,0,0,0,0
73.555311,0,0,0,0
63.511777,0,0,0,0
70.100732,0,0,0,0
63.778241,0,0,0,0
70.481262,0,0,0,0
61.958323,0,0,0,0
62.987161,0,0,0,0
61.528560,0,0,0,0
65.597298,0,0,0,0
62.356093,0,0,0,0
70.649123,0,0,0,0
62.920638,0,0,0,0
63.730092,0,0,0,0
62.221063,0,0,0,0
63.711362,0,0,0,0
66.920511,0,0,0,0
64.676817,0,0,0,0
69.800025,0,0,0,0
61.007081,0,0,0,0
63.664895,0,0,0,0
59.952180,0,0,0,0
59.569484,0,0,0,0
60.831296,0,0,0,0
59.174817,0,0,0,0
62.155602,0,0,0,0
61.565573,0,0,0,0
59.063712,0,0,0,0
58.152738,0,0,0,0
59.122131,0,0,0,0
58.836221,0,0,0,0
60.458137,0,0,0,0
59.597469,0,0,0,0
59.931622,0,0,0,0
57.055612,0,0,0,0
64.029845,0,0,0,0
57.092831,0,0,0,0
59.553411,0,0,0,0
58.057572,0,0,0,0
58.526470,0,0,0,0
58.207683,0,0,0,0
59.434723,0,0,0,0
59.010511,0,0,0,0
59.845460,0,0,0,0
59.848656,0,0,0,0
60.270663,0,0,0,0
65.842563,0,0,0,0
66.346707,0,0,0,0
63.560093,0,0,0,0
68.805021,0,0,0,0
69.137461,0,0,0,0
73.186636,0,0,0,0
68.581081,0,0,0,0
68.924161,0,0,0,0
72.920045,0,0,0,0
67.302343,0,0,0,0
73.126877,0,0,0,0
68.240527,0,0,0,0
69.231996,0,0,0,0
73.603096,0,0,0,0
70.578184,0,0,0,0
71.978334,0,0,0,0
71.690722,0,0,0,0
70.813017,0,0,0,0
72.119268,0,0,0,0
72.232040,0,0,0,0
73.184473,0,0,0,0
77.494408,0,0,0,0
77.819396,0,0,0,0
82.103591,0,0,0,0
